datetime,ZN,ZS,ZM,ZL,ZC,ZW,HE,LE,GC,SI,HG,CL,HO,RB,NG,A6,B6,D6,E6,J6,S6,ES,YM,NQ,PA,PL,AUP,ZR,ZO,LB,FC,N6,SB,KC,CC,CT,OJ,cash,commission,total,returns,equity_curve,drawdown
2017-07-18,-125765.625,49687.5,32550.0,0.0,0.0,0.0,0.0,-46750.0,-124529.99999999999,0.0,0.0,46590.0,63625.799999999996,64713.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107385.0,0.0,0.0,0.0,176352.0,0.0,0.0,40941.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77878.46178749643,5710.900000000462,362678.7367874965,0.1539546764959332,3.626787367874953,1.0087867740000025
2017-07-19,-125703.125,50200.0,32869.99999999999,0.0,0.0,0.0,0.0,-47550.0,-124529.99999999999,0.0,0.0,47320.0,65318.399999999994,66292.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107760.0,0.0,0.0,0.0,175142.0,0.0,0.0,41063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77878.46178749643,5710.900000000462,366061.5367874964,0.009327263103328765,3.660615367874952,0.9749587740000036
2017-07-20,-125718.75,50912.5,33250.0,0.0,0.0,0.0,0.0,-46830.0,-124870.0,0.0,0.0,46920.0,65007.600000000006,66024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107680.0,0.0,0.0,0.0,174944.0,0.0,0.0,40853.99999999999,0.0,0.0,0.0,0.0,19930.0,0.0,0.0,75897.16178749643,5712.200000000462,384000.5117874964,0.0490053534644197,3.8400051178749504,0.7955690240000051
2017-07-21,-125984.375,50712.5,33169.99999999999,0.0,0.0,0.0,0.0,-46960.0,-125790.0,0.0,0.0,45950.0,63840.0,64436.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107370.0,0.0,0.0,0.0,174922.0,0.0,0.0,40403.0,0.0,0.0,0.0,0.0,20050.0,0.0,0.0,75897.16178749643,5712.200000000462,378016.68678749644,-0.01558285683564753,3.7801668678749514,0.855407274000004
2017-07-24,-125828.125,50125.0,32780.0,0.0,0.0,0.0,0.0,-45760.0,-125759.99999999999,0.0,0.0,46510.0,63928.200000000004,64411.200000000004,0.0,0.0,0.0,0.0,0.0,113275.0,0.0,0.0,107275.0,0.0,0.0,0.0,174658.0,0.0,0.0,39611.0,0.0,0.0,0.0,0.0,20050.0,0.0,0.0,66863.36178749643,5713.500000000462,482138.63678749645,0.2754427347767654,4.821386367874948,0.0
2017-07-25,-125218.75,49300.0,32030.0,0.0,0.0,0.0,0.0,-45110.0,-125540.0,82710.0,0.0,48020.0,66066.00000000001,66024.0,0.0,0.0,0.0,0.0,0.0,112475.0,0.0,0.0,107580.0,0.0,0.0,0.0,176286.0,0.0,0.0,39743.0,0.0,0.0,0.0,0.0,19630.0,0.0,0.0,66845.54178749642,5714.800000000462,570840.7917874964,0.18397645040651578,5.708407917874944,0.0
2017-07-26,-125671.875,49687.5,32189.999999999996,0.0,0.0,0.0,0.0,-45350.0,-125250.0,82295.0,0.0,48850.0,67179.0,66964.8,0.0,0.0,0.0,0.0,0.0,113050.0,0.0,0.0,108020.0,0.0,0.0,0.0,176484.0,0.0,0.0,39820.0,0.0,0.0,0.0,0.0,19440.0,0.0,0.0,66845.54178749642,5714.800000000462,574553.9667874963,0.006504747126379495,5.745539667874943,0.0
2017-07-27,-125484.375,50000.0,32439.999999999996,0.0,0.0,0.0,0.0,-45430.0,-126320.0,82865.0,0.0,49170.0,67498.2,68027.4,0.0,0.0,0.0,0.0,0.0,113262.5,0.0,0.0,108495.0,0.0,0.0,0.0,176506.0,0.0,0.0,40150.0,0.0,0.0,0.0,0.0,20340.0,0.0,0.0,66845.54178749642,5714.800000000462,578365.2667874964,0.006633493492891773,5.783652667874943,0.0
2017-07-28,-125609.375,50300.0,32330.0,0.0,0.0,0.0,0.0,-44970.0,-127190.0,83965.0,0.0,49810.0,68917.8,0.0,0.0,0.0,0.0,0.0,0.0,113750.0,0.0,0.0,108660.0,0.0,0.0,0.0,174438.0,0.0,0.0,39853.0,0.0,0.0,0.0,0.0,20860.0,0.0,0.0,66845.86348749642,5716.100000000462,511960.28848749644,-0.1148149484647365,5.119602884874945,0.6640497829999976
2017-07-31,-125546.875,49975.0,32069.999999999996,0.0,0.0,0.0,0.0,-44780.0,-127009.99999999999,84420.0,0.0,50260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114137.5,0.0,0.0,109000.0,0.0,0.0,0.0,174944.0,0.0,0.0,39853.0,0.0,0.0,0.0,0.0,20870.0,0.0,0.0,66846.20078749642,5717.400000000463,445038.8257874964,-0.13071612038056435,4.450388257874947,1.3332644099999955
2017-08-01,-125906.25,48212.5,31030.0,0.0,0.0,0.0,0.0,-45150.0,-127609.99999999999,84310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114062.5,0.0,0.0,109310.0,0.0,0.0,0.0,173910.0,0.0,0.0,40205.0,-74724.99999999999,0.0,17427.199999999997,0.0,20520.0,0.0,0.0,67022.73078749642,5721.300000000463,332618.68078749644,-0.2526074995840475,3.3261868078749517,2.4574658599999912
2017-08-02,-125781.25,48537.5,31119.999999999996,0.0,-18950.0,0.0,0.0,-45870.0,-127509.99999999999,84149.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113762.5,0.0,0.0,109575.0,0.0,0.0,0.0,175582.0,0.0,0.0,40535.0,0.0,0.0,17360.0,0.0,20820.0,0.0,0.0,67250.90578749642,5723.9000000004635,390581.6557874964,0.1742625364960526,3.905816557874949,1.8778361099999938
2017-08-03,-126031.25,47700.0,30830.0,0.0,-18887.5,0.0,0.0,-45930.0,-127109.99999999999,83625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114306.25,0.0,0.0,109665.0,0.0,0.0,0.0,174966.0,0.0,0.0,40381.0,0.0,0.0,16856.0,0.0,20860.0,0.0,0.0,67250.90578749642,5723.9000000004635,388481.4057874964,-0.005377236664547036,3.884814057874949,1.898838609999994
2017-08-04,-125750.0,47612.5,30530.0,0.0,-19050.0,0.0,0.0,-45639.99999999999,-126129.99999999999,81720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113612.5,0.0,0.0,109875.0,0.0,0.0,0.0,174306.0,0.0,0.0,39281.0,0.0,0.0,16665.6,0.0,20210.0,0.0,0.0,67250.90578749642,5723.9000000004635,384493.50578749646,-0.010265356180731544,3.8449350578749493,1.9387176099999937
2017-08-07,-125843.75,48200.0,30989.999999999996,0.0,-19337.5,0.0,0.0,-44450.0,-126140.0,81695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113581.25,0.0,0.0,110110.0,0.0,0.0,0.0,177320.0,0.0,0.0,38841.0,0.0,0.0,16419.2,0.0,20420.0,0.0,0.0,67250.90578749642,5723.9000000004635,389056.10578749643,0.011866520321728524,3.8905610578749488,1.8930916099999942
2017-08-08,-125671.875,48350.0,30950.0,0.0,-19187.5,0.0,0.0,-44239.99999999999,-125929.99999999999,82375.0,0.0,0.0,0.0,-64167.600000000006,0.0,0.0,0.0,0.0,0.0,113893.75,0.0,0.0,109945.0,0.0,0.0,0.0,184052.0,0.0,0.0,38973.0,0.0,0.0,0.0,0.0,20280.0,0.0,0.0,67264.36768749643,5726.500000000464,316886.14268749644,-0.18550014259233716,3.1688614268749515,2.6147912409999914
2017-08-09,-126015.625,48300.0,30830.0,0.0,-19312.5,0.0,0.0,-43220.0,-127600.0,84740.0,0.0,0.0,0.0,-64209.6,0.0,0.0,0.0,0.0,0.0,114493.75,0.0,0.0,109885.0,0.0,0.0,0.0,183062.0,0.0,0.0,39028.0,0.0,0.0,0.0,0.0,20050.0,0.0,0.0,67264.36768749643,5726.500000000464,317295.3926874964,0.0012914733239173248,3.172953926874951,2.6106987409999918
2017-08-10,-126250.0,46700.0,29580.0,0.0,-18550.0,0.0,0.0,0.0,-128670.0,85760.0,0.0,0.0,0.0,-63382.200000000004,0.0,0.0,0.0,0.0,0.0,115075.0,0.0,0.0,108975.0,0.0,0.0,0.0,184844.0,0.0,0.0,38763.99999999999,0.0,-72719.99999999999,0.0,0.0,19650.0,0.0,0.0,67153.57278749642,5729.100000000464,286929.3727874964,-0.09570268147545213,2.8692937278749526,2.9143589399999903
2017-08-11,-126500.0,46912.5,0.0,0.0,-18737.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63751.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109030.0,0.0,0.0,0.0,184844.0,0.0,0.0,38775.0,0.0,-73050.0,0.0,0.0,19770.0,0.0,0.0,75387.60278749642,5734.300000000465,192679.80278749642,-0.32847654837276785,1.9267980278749564,3.8568546399999866
2017-08-14,-126234.375,46637.5,0.0,0.0,-18812.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72809.99999999999,0.0,0.0,19200.0,0.0,0.0,77712.55278749642,5736.900000000465,-27173.822212503568,-1.1410309841476907,-0.2717382221250346,6.055390889999978
2017-08-15,-125828.125,46212.5,0.0,0.0,-18425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62584.2,29650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72219.99999999999,0.0,0.0,18650.0,0.0,0.0,77708.22378749642,5738.2000000004655,2833.398787496437,-1.104269423908746,0.02833398787496423,5.755318679999979
2017-08-16,-126203.125,46262.5,0.0,-19782.0,-18325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61878.600000000006,29249.999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72870.0,0.0,0.0,18390.0,0.0,0.0,77739.90378749641,5739.500000000466,-17576.321212503593,-7.203264182248718,-0.1757632121250351,5.959415879999978
2017-08-17,-126421.875,46650.0,0.0,-20004.000000000004,-18212.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62785.799999999996,29660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72790.0,0.0,0.0,18690.0,0.0,0.0,77739.90378749641,5739.500000000466,-19019.271212503576,0.08209624656685754,-0.19019271212503486,5.973845379999978
2017-08-18,-126453.125,46887.5,0.0,-20244.0,-18287.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72990.0,0.0,0.0,18780.0,0.0,0.0,77738.74748749641,5742.100000000466,13621.62248749641,-1.7162010749676537,0.1362162248749635,5.64743644299998
2017-08-21,0.0,46812.5,0.0,-20358.0,-18150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73070.0,0.0,-48806.25,18920.0,0.0,0.0,77740.5381124964,5744.700000000466,91338.7881124964,5.705426478845549,0.9133878811249599,4.870264786749983
2017-08-22,0.0,46875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72640.0,0.0,-48412.49999999999,18860.0,0.0,0.0,77342.5981124964,5747.300000000467,131250.0981124964,0.4369590491045674,1.3125009811249582,4.471151686749985
2017-08-23,0.0,46900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72130.0,0.0,-48262.49999999999,18710.0,0.0,0.0,77342.5981124964,5747.300000000467,131320.0981124964,0.0005333329346541849,1.313200981124958,4.470451686749985
2017-08-24,0.0,47325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72009.99999999999,0.0,-47962.5,18950.0,0.0,0.0,77342.5981124964,5747.300000000467,132360.09811249643,0.007919579827827317,1.3236009811249583,4.460051686749985
2017-08-25,0.0,47225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72260.0,0.0,-49275.0,19330.0,0.0,0.0,77342.5981124964,5747.300000000467,131187.5981124964,-0.008858409873672701,1.311875981124958,4.471776686749985
2017-08-28,0.0,47062.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72450.0,0.0,-49256.24999999999,19970.0,0.0,0.0,77342.5981124964,5747.300000000467,131413.8481124964,0.0017246294867445666,1.3141384811249581,4.469514186749985
2017-08-29,0.0,46862.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72419.99999999999,0.0,-48243.75,19590.0,0.0,0.0,77342.5981124964,5747.300000000467,132276.34811249643,0.0065632352479449985,1.3227634811249585,4.460889186749984
2017-08-30,0.0,46662.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71880.0,16273.599999999999,-48074.99999999999,19240.0,0.0,0.0,77326.3981124964,5748.600000000467,148677.49811249643,0.12399155430305187,1.4867749811249578,4.296877686749985
2017-08-31,0.0,47262.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71640.0,16777.6,-48506.24999999999,19260.0,0.0,0.0,77326.3981124964,5748.600000000467,150025.24811249643,0.009064922514234297,1.5002524811249576,4.283400186749986
2017-09-01,0.0,47475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16083.199999999999,-48393.75,19470.0,0.0,0.0,77324.3830124964,5749.900000000467,221663.8330124964,0.4775101911265083,2.216638330124954,3.5670143377499888
2017-09-05,0.0,48425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16385.6,-47943.74999999999,19460.0,37439.99999999999,0.0,77251.9830124964,5751.200000000467,259628.8330124964,0.17127286614167536,2.596288330124952,3.1873643377499907
2017-09-06,0.0,48550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16632.0,-47962.5,19170.0,37250.0,0.0,77251.9830124964,5751.200000000467,259766.4830124964,0.0005301799434325183,2.5976648301249523,3.1859878377499906
2017-09-07,0.0,48437.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16396.8,-48431.25,19060.0,0.0,0.0,77326.00301249641,5752.5000000004675,221639.05301249638,-0.14677578707552452,2.216390530124954,3.567262137749989
2017-09-08,0.0,48100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16396.8,-48993.75,19330.0,0.0,0.0,77326.00301249641,5752.5000000004675,221049.05301249638,-0.002661985746558515,2.210490530124954,3.573162137749989
2017-09-11,0.0,48000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16620.8,-49443.74999999999,19340.0,0.0,0.0,77326.00301249641,5752.5000000004675,221928.05301249638,0.003976492945890753,2.219280530124954,3.564372137749989
2017-09-12,0.0,47525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16284.799999999996,-50643.75,19510.0,0.0,0.0,77326.00301249641,5752.5000000004675,220452.05301249638,-0.006650804078008554,2.204520530124954,3.5791321377499887
2017-09-13,0.0,48025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16576.0,-51693.74999999999,19900.0,0.0,0.0,77326.00301249641,5752.5000000004675,220693.2530124964,0.0010941154627683858,2.2069325301249543,3.5767201377499886
2017-09-14,0.0,48800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16632.0,-51618.75,19790.0,0.0,0.0,77326.00301249641,5752.5000000004675,221789.2530124964,0.00496616903797209,2.217892530124954,3.565760137749989
2017-09-15,0.0,48950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16990.399999999998,-53025.0,20160.0,0.0,0.0,77326.00301249641,5752.5000000004675,221496.4030124964,-0.0013203976117972527,2.2149640301249542,3.5686886377499887
2017-09-18,0.0,48900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16710.399999999998,-52631.24999999999,19860.0,0.0,0.0,77326.00301249641,5752.5000000004675,221505.1530124964,3.950402751917714e-05,2.2150515301249545,3.5686011377499884
2017-09-19,-125984.375,48800.0,30869.999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31749.999999999996,0.0,0.0,0.0,0.0,-113150.0,0.0,0.0,111520.0,0.0,0.0,-47750.0,0.0,0.0,0.0,0.0,0.0,0.0,16094.4,-50756.24999999999,19750.0,0.0,0.0,87115.7826374964,5759.000000000468,8259.557637496415,-0.9627116682155451,0.0825955763749638,5.701057091499979
2017-09-20,-125625.0,49025.0,31010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31490.0,0.0,0.0,0.0,0.0,-112281.25,0.0,0.0,111730.0,0.0,0.0,-47470.0,0.0,0.0,0.0,0.0,0.0,0.0,16464.0,-52537.49999999999,20020.0,0.0,0.0,87115.7826374964,5759.000000000468,8941.032637496413,0.08250744530267151,0.08941032637496375,5.694242341499979
2017-09-21,-125296.875,49050.0,31289.999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30070.0,0.0,0.0,0.0,0.0,-112031.25,0.0,0.0,0.0,0.0,0.0,-47200.0,0.0,0.0,0.0,0.0,0.0,0.0,16497.6,-51956.25,20210.0,0.0,0.0,109460.4826374964,5760.300000000469,-79906.29236250359,-9.937031728012819,-0.7990629236250324,6.5827155914999755
2017-09-22,-125421.875,49725.0,31900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30210.000000000004,0.0,0.0,0.0,0.0,-112556.25,0.0,0.0,0.0,0.0,0.0,-46810.0,0.0,0.0,0.0,0.0,0.0,0.0,16396.8,-51787.49999999999,19840.0,0.0,0.0,109460.4826374964,5760.300000000469,-79043.34236250358,-0.010799524974643315,-0.7904334236250323,6.574086091499975
2017-09-25,-125765.625,49087.5,31430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29880.0,0.0,0.0,0.0,0.0,-113031.25,0.0,0.0,0.0,0.0,0.0,-47210.0,0.0,0.0,0.0,0.0,0.0,0.0,16071.999999999998,-50681.25,19720.0,0.0,0.0,109460.4826374964,5760.300000000469,-81038.1423625036,0.02523678706362875,-0.8103814236250323,6.594034091499975
2017-09-26,-125703.125,48700.0,31310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-112462.5,0.0,0.0,0.0,0.0,0.0,-46435.0,0.0,0.0,0.0,0.0,0.0,0.0,15579.199999999999,-50943.74999999999,19700.0,0.0,0.0,109462.1826374964,5761.600000000469,-110792.9923625036,0.3671709288065763,-1.107929923625031,6.891582591499974
2017-09-27,-125109.375,48812.5,31330.0,-19932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30610.000000000004,-78449.99999999999,0.0,-80299.99999999999,0.0,-111887.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15489.599999999999,-49856.24999999999,20110.0,0.0,0.0,108565.09668749638,5768.10000000047,-271837.92831250356,1.4535660831605397,-2.7183792831250235,8.502031950999967
2017-09-28,0.0,48512.5,31150.0,-19692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31840.0,-78439.99999999999,0.0,-80550.0,0.0,-112175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24490.0,0.0,0.0,0.0,0.0,15623.999999999998,-49537.49999999999,19800.0,0.0,0.0,108449.51356249637,5770.70000000047,-173188.4864375036,-0.36289800502596914,-1.7318848643750284,7.515537532249971
2017-09-29,0.0,48925.0,31580.0,-19692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78290.0,0.0,-80284.99999999999,0.0,-112081.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24550.0,0.0,0.0,0.0,0.0,15926.4,-49368.75,20340.0,0.0,0.0,108445.06256249637,5772.00000000047,-139050.53743750363,-0.1971144254576005,-1.3905053743750304,7.1741580422499736
2017-10-02,0.0,48387.5,31360.0,-19512.000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78190.0,0.0,-80045.0,0.0,-111925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24600.0,0.0,0.0,0.0,0.0,16150.4,-49031.25,20310.0,0.0,0.0,108445.06256249637,5772.00000000047,-138650.28743750363,-0.0028784498598568575,-1.3865028743750305,7.170155542249973
2017-10-03,0.0,48300.0,31150.0,-19650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78200.0,0.0,-80125.0,0.0,-111637.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24590.0,0.0,0.0,0.0,0.0,15847.999999999998,-48375.0,20740.0,0.0,0.0,108445.06256249637,5772.00000000047,-138094.43743750363,-0.00400900719553543,-1.3809443743750305,7.164597042249973
2017-10-04,0.0,48437.5,31100.0,-19937.999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78469.99999999999,0.0,-80220.0,0.0,-111806.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24630.0,0.0,0.0,0.0,0.0,16071.999999999998,-48262.49999999999,20790.0,0.0,0.0,108445.06256249637,5772.00000000047,-138482.1874375036,0.0028078611071893356,-1.38482187437503,7.168474542249973
2017-10-05,0.0,48950.0,31689.999999999996,-19800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77759.99999999999,0.0,-79610.0,0.0,-111712.5,0.0,0.0,0.0,121560.0,0.0,0.0,0.0,-24410.0,0.0,0.0,0.0,0.0,16228.8,-49031.25,20880.0,0.0,0.0,102423.26256249637,5773.30000000047,-20591.687437503628,-0.8513044325877899,-0.20591687437503545,5.989569542249979
2017-10-06,0.0,49150.0,31919.999999999996,-19770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77610.0,0.0,0.0,0.0,-111843.75,0.0,0.0,0.0,121530.0,0.0,0.0,0.0,-24350.0,0.0,0.0,0.0,0.0,15803.199999999999,-50099.99999999999,20930.0,0.0,0.0,102421.16551249637,5774.600000000471,58080.61551249638,-3.8205855245604683,0.5808061551249614,5.202846512749981
2017-10-09,0.0,48862.5,31550.0,-19955.999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77449.99999999999,0.0,0.0,0.0,-111875.0,0.0,0.0,0.0,121540.0,0.0,0.0,0.0,-24260.0,0.0,0.0,0.0,0.0,15803.199999999999,-50474.99999999999,20230.0,0.0,0.0,102421.16551249637,5774.600000000471,56390.86551249639,-0.029093183415668578,0.5639086551249616,5.219744012749981
2017-10-10,0.0,48812.5,31619.999999999996,-19866.0,0.0,-22762.5,0.0,0.0,0.0,0.0,0.0,0.0,-74104.8,0.0,0.0,-77700.0,0.0,0.0,0.0,-112181.25,0.0,0.0,0.0,121550.0,0.0,0.0,0.0,-24640.0,0.0,0.0,0.0,0.0,15948.8,-50512.49999999999,20610.0,0.0,0.0,102876.79561249637,5777.200000000471,-40348.95438750362,-1.7155228780548184,-0.40348954387503455,6.187142211749977
2017-10-11,0.0,48800.0,31489.999999999996,-19890.0,0.0,-22612.5,0.0,0.0,0.0,0.0,0.0,0.0,-74974.2,0.0,0.0,-77769.99999999999,0.0,0.0,0.0,-112131.25,0.0,0.0,0.0,121900.0,0.0,0.0,0.0,-24670.0,0.0,0.0,0.0,0.0,16105.599999999999,-48956.25,21090.0,0.0,0.0,102876.79561249637,5777.200000000471,-38741.8043875036,-0.03983126761019018,-0.3874180438750345,6.1710707117499775
